DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
11-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,258.318,106.195,178.370,13.797,43.44772,%,79.948,80.433,46.423,5087.00,760260.00,10,,production,OP
12-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,257.210,106.179,177.810,13.536,43.46068,%,79.400,80.327,45.892,5060.00,757005.00,10,,production,OP
13-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,256.563,106.176,177.528,13.376,43.45261,%,79.035,80.429,45.526,5032.00,754388.00,10,,production,OP
14-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.67,259.003,106.158,177.314,11.666,38.53650,%,81.689,77.353,49.276,4332.00,651120.00,8,,production,OP
15-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,256.637,106.191,177.887,13.478,43.71837,%,78.750,80.817,45.261,5088.00,763090.00,10,,production,OP
16-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,256.865,106.200,178.031,13.615,43.74744,%,78.834,80.861,45.331,5102.00,764343.00,10,,production,OP
17-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,257.122,106.208,177.957,13.572,43.83344,%,79.166,79.866,45.624,5103.00,756366.00,10,,production,OP
18-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,257.439,106.215,178.079,13.560,43.81087,%,79.360,79.732,45.863,5135.00,765784.00,7,,production,OP
19-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,257.748,106.223,178.273,13.605,42.87523,%,79.475,79.680,45.958,5141.00,766176.00,9,,production,OP
20-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.50,259.650,106.208,177.667,12.932,40.89223,%,81.984,78.968,49.029,4722.00,702550.00,10,,production,OP
21-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,258.762,106.219,178.304,13.704,42.83080,%,80.459,80.738,47.017,5038.00,750094.00,15,,production,OP
22-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,258.429,106.234,178.614,13.677,42.81797,%,79.815,79.341,46.301,5147.00,769091.00,11,,production,OP
23-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,258.849,106.240,178.795,13.802,43.44097,%,80.054,80.478,46.553,5115.00,765622.00,10,,production,OP
24-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,259.124,106.246,179.018,13.986,42.54713,%,80.106,80.874,46.610,5124.00,766123.00,12,,production,OP
25-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,259.314,106.252,178.925,14.022,43.48804,%,80.390,80.024,46.897,5135.00,767515.00,12,,production,OP
26-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.83,259.960,106.248,178.766,13.534,42.24035,%,81.195,79.571,47.743,4233.00,639125.00,10,,production,OP
27-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,259.662,106.253,179.240,13.923,43.45684,%,80.422,80.980,46.832,5126.00,762147.00,12,,production,OP
28-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,259.611,106.258,179.116,14.164,43.49251,%,80.495,81.106,46.830,5076.00,711222.00,12,,production,OP
29-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,259.687,96.227,179.477,13.964,43.49195,%,80.210,80.387,47.174,5121.00,768246.00,12,,production,OP
30-Jun-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,245.400,80.041,159.676,13.224,39.40927,%,85.724,79.622,52.963,4372.00,659343.00,10,,production,OP
01-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.67,264.333,106.188,177.107,11.737,36.96231,%,87.226,77.109,54.522,3981.00,599296.00,9,,production,OP
02-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,260.340,106.262,179.208,13.296,43.20357,%,81.132,79.224,48.120,5115.00,766478.00,1,,production,OP
03-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,260.494,106.269,179.097,14.015,42.98895,%,81.397,80.075,48.398,5084.00,762466.00,15,,production,OP
04-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,260.666,106.274,179.351,14.217,42.97349,%,81.315,81.247,48.295,5081.00,761637.00,5,,production,OP
05-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,260.792,106.279,179.515,14.284,42.97301,%,81.278,81.428,48.248,5086.00,761985.00,12,,production,OP
06-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,260.885,106.284,179.532,14.294,42.98479,%,81.353,81.382,48.319,5088.00,762729.00,16,,production,OP
07-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,260.939,106.285,179.438,14.276,43.00275,%,81.501,81.049,48.468,5095.00,764020.00,13,,production,OP
08-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,261.152,106.293,179.481,14.240,42.97861,%,81.671,80.105,48.648,5096.00,764105.00,36,,production,OP
09-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,261.374,106.297,179.803,14.453,42.94835,%,81.571,81.684,48.531,5094.00,762917.00,12,,production,OP
10-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21.35,261.490,106.298,179.806,14.519,42.96093,%,81.684,81.541,48.647,4622.00,691134.00,11,,production,OP
11-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,13.17,263.098,106.263,178.817,11.929,40.25518,%,84.282,78.206,51.081,2856.00,426766.00,7,,production,OP
12-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,6.31,274.831,106.016,174.676,2.791,32.11065,%,100.155,61.970,68.707,687.00,151768.00,2,,production,OP
13-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,264.305,106.198,177.039,10.422,47.85813,%,87.266,79.085,54.693,4169.00,606054.00,10,,production,OP
14-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.25,264.456,106.164,175.742,11.077,44.35988,%,88.715,77.030,56.384,3819.00,573435.00,9,,production,OP
15-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,260.220,106.189,176.255,12.679,48.69365,%,83.965,79.150,51.320,4305.00,635430.00,10,,production,OP
16-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,263.304,106.116,173.532,11.593,44.46811,%,89.772,78.346,57.626,3527.00,521164.00,11,,production,OP
17-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,264.580,106.091,172.957,11.111,42.87977,%,91.623,78.421,59.569,3342.00,482332.00,8,,production,OP
18-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.288,106.078,172.614,10.838,42.04410,%,92.674,77.956,60.734,3216.00,474686.00,13,,production,OP
19-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.651,106.071,172.479,10.576,41.69155,%,93.172,77.325,61.224,3176.00,481831.00,7,,production,OP
20-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.733,106.070,172.558,10.462,41.65428,%,93.175,77.235,61.259,3186.00,466621.00,7,,production,OP
21-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.757,106.070,172.530,10.437,41.65890,%,93.227,77.007,61.325,3183.00,466633.00,7,,production,OP
22-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.848,106.069,172.603,10.574,41.65539,%,93.245,77.575,61.335,3167.00,465212.00,8,,production,OP
23-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.846,106.070,172.523,10.534,41.66181,%,93.323,77.651,61.426,3149.00,463103.00,7,,production,OP
24-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.851,106.069,172.551,10.512,41.66942,%,93.299,77.555,61.019,3149.00,471104.00,7,,production,OP
25-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.911,106.070,172.445,10.445,41.69731,%,93.466,76.641,60.962,3163.00,460619.00,7,,production,OP
26-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,266.022,106.071,172.448,10.483,41.67020,%,93.575,76.676,61.046,3145.00,461623.00,7,,production,OP
27-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,266.075,106.057,172.474,10.526,41.64633,%,93.600,76.926,61.052,3177.00,465308.00,7,,production,OP
28-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,266.154,106.072,172.600,10.617,41.63665,%,93.554,77.857,60.996,3143.00,460976.00,7,,production,OP
29-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.133,106.087,173.066,10.799,42.95633,%,92.066,76.712,59.623,3346.00,490197.00,11,,production,OP
30-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,270.571,106.006,172.046,8.509,33.33069,%,98.526,71.509,67.010,2434.00,355647.00,6,,production,OP
31-Jul-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,271.248,105.938,173.499,6.121,31.97885,%,97.748,64.397,66.200,2317.00,339166.00,4,,production,OP
01-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,267.574,106.064,172.233,9.809,40.14273,%,95.340,75.224,63.475,2976.00,436752.00,5,,production,OP
02-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,267.471,106.068,176.968,9.567,38.32368,%,90.503,72.348,60.195,3032.00,445349.00,4,,production,OP
03-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,267.482,106.068,172.334,10.136,40.23154,%,95.148,76.625,63.244,2993.00,438550.00,5,,production,OP
04-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,267.326,105.991,172.357,10.149,40.14094,%,94.968,77.266,63.084,3093.00,452055.00,5,,production,OP
05-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,267.402,106.066,172.433,10.171,40.22204,%,94.969,77.168,63.066,2999.00,437721.00,5,,production,OP
06-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,7.53,267.928,106.062,172.611,10.036,36.88709,%,95.316,76.142,63.382,920.00,135275.00,1,,production,OP
08-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,6.98,274.203,105.886,172.604,2.634,28.20086,%,101.599,62.004,69.071,808.00,110780.00,1,,production,OP
09-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,261.384,106.110,175.872,8.870,47.51018,%,85.512,77.368,52.429,4060.00,559249.00,6,,production,OP
10-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,259.031,106.158,175.555,11.856,49.18402,%,83.477,79.310,50.397,4349.00,603103.00,7,,production,OP
11-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,258.116,106.165,175.493,12.251,49.69052,%,82.623,78.565,49.488,4412.00,611781.00,7,,production,OP
12-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,256.949,106.174,175.480,12.585,49.43067,%,81.469,80.061,48.281,4418.00,616241.00,7,,production,OP
13-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,256.478,106.172,175.228,12.377,50.24218,%,81.250,80.079,48.085,4449.00,620813.00,9,,production,OP
14-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,256.923,106.159,174.970,11.902,49.35612,%,81.954,80.044,48.856,4354.00,651319.00,27,,production,OP
15-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,254.870,106.183,175.028,12.367,51.23093,%,79.843,80.526,46.521,4499.00,673536.00,48,,production,OP
16-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,250.173,106.245,177.045,12.736,57.23161,%,73.128,80.937,39.570,5479.00,799525.00,48,,production,OP
17-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,249.005,106.255,176.359,12.537,57.28408,%,72.646,80.305,39.114,5444.00,795277.00,54,,production,OP
18-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,247.947,106.252,175.502,12.325,56.92553,%,72.445,79.888,38.955,5374.00,810900.00,18,,production,OP
19-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,247.150,106.252,175.016,12.165,56.70427,%,72.134,80.284,38.671,5315.00,801346.00,10,,production,OP
20-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,246.261,106.253,174.788,12.120,56.72041,%,71.474,81.279,38.021,4981.00,728549.00,9,,production,OP
21-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,248.760,106.212,173.022,11.514,52.22903,%,75.738,80.184,42.445,4450.00,647513.00,8,,production,OP
22-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,262.708,105.985,168.541,7.379,34.97620,%,94.166,73.216,61.583,2050.00,290174.00,4,,production,OP
23-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,264.053,105.972,168.997,7.146,34.90242,%,95.056,72.898,62.693,2059.00,291280.00,4,,production,OP
24-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,265.068,105.974,169.183,7.516,34.97790,%,95.885,70.991,63.379,2080.00,294694.00,4,,production,OP
25-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,266.074,105.982,169.561,12.467,34.97059,%,96.513,70.819,63.996,2090.00,293955.00,4,,production,OP
26-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,267.071,105.997,170.104,12.684,34.93069,%,96.966,72.574,64.214,2093.00,293974.00,4,,production,OP
27-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,267.487,105.993,170.234,12.623,34.77368,%,97.253,72.262,64.862,2084.00,295565.00,40,,production,OP
28-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83,267.099,105.977,170.308,12.494,34.61917,%,96.790,72.648,64.948,2087.00,305319.00,4,,production,OP
29-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,266.385,105.983,170.193,13.272,35.87947,%,96.191,73.871,64.215,2190.00,318561.00,4,,production,OP
30-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,266.995,105.972,169.961,12.659,34.84776,%,97.034,72.280,65.072,2059.00,297316.00,2,,production,OP
31-Aug-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,10.50,268.166,105.959,170.564,11.131,30.02816,%,97.603,69.859,65.825,625.00,86537.00,1,,production,OP
01-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,267.856,105.958,170.312,11.180,34.25806,%,97.544,69.874,65.589,2029.00,284059.00,2,,production,OP
02-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,9.71,268.141,105.970,170.303,12.515,32.68822,%,97.838,71.390,65.908,837.00,116784.00,0,,production,OP
03-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,276.507,104.463,169.724,1.742,,%,106.783,18.169,75.044,0.00,0.00,0,,production,OP
04-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,276.818,104.161,172.181,1.187,,%,104.637,14.348,80.955,0.00,0.00,0,,production,OP
05-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,277.098,103.975,172.610,0.948,,%,104.488,15.508,83.341,0.00,0.00,0,,production,OP
06-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,8.50,270.216,105.659,174.794,2.959,32.43891,%,95.422,51.116,63.468,761.00,105098.00,0,,production,OP
07-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,268.697,105.961,171.259,8.603,35.50777,%,97.438,69.261,65.365,2173.00,304483.00,1,,production,OP
08-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,5.71,269.607,105.955,171.045,10.420,30.48369,%,98.563,70.642,66.531,500.00,69031.00,0,,production,OP
09-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,277.312,104.191,170.390,1.305,,%,106.922,19.209,106.810,0.00,0.00,0,,production,OP
10-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.60,273.546,105.557,176.262,2.785,22.26945,%,97.284,40.061,67.130,1182.00,173053.00,2,,production,OP
11-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,260.001,106.061,172.705,12.499,44.18525,%,87.296,73.901,55.037,4067.00,592089.00,7,,production,OP
12-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,259.202,106.062,171.628,14.772,42.83797,%,87.575,73.408,55.429,3736.00,550256.00,6,,production,OP
13-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,256.708,106.066,171.459,15.356,45.71124,%,85.249,75.053,52.932,4058.00,593840.00,5,,production,OP
14-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,255.087,106.067,170.870,15.873,45.83370,%,84.217,76.836,51.923,4036.00,589478.00,6,,production,OP
15-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,253.333,106.068,170.478,15.934,46.24048,%,82.854,77.654,50.512,4047.00,590019.00,6,,production,OP
16-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,251.532,106.062,169.735,15.835,46.28296,%,81.797,77.833,49.494,4005.00,582279.00,6,,production,OP
17-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,249.432,106.053,168.786,15.610,46.22387,%,80.647,77.782,48.384,3937.00,570002.00,6,,production,OP
18-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,253.179,105.947,168.115,12.015,36.73361,%,85.064,67.704,53.031,2503.00,362080.00,11,,production,OP
19-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,251.716,105.961,167.475,11.704,37.12605,%,84.241,70.300,52.099,2551.00,369110.00,3,,production,OP
20-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,245.816,106.015,166.583,14.003,44.88508,%,79.232,76.726,47.041,3606.00,515386.00,4,,production,OP
21-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.17,245.887,105.994,166.338,12.633,41.21113,%,79.549,72.974,46.452,2859.00,407045.00,4,,production,OP
22-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,18.29,242.490,106.039,166.233,14.488,45.30538,%,76.257,77.701,44.100,2847.00,405958.00,12,,production,OP
23-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,241.212,106.048,165.771,14.167,46.17862,%,75.441,77.734,43.172,3653.00,520319.00,14,,production,OP
24-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.903,106.049,165.249,14.585,46.37669,%,74.654,77.639,42.381,3629.00,514832.00,5,,production,OP
25-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.836,106.013,164.537,13.868,44.14644,%,76.299,76.404,44.116,3390.00,509448.00,14,,production,OP
26-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,237.613,106.048,164.527,14.330,46.80728,%,73.086,76.391,40.826,3576.00,507354.00,19,,production,OP
27-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.530,106.030,164.524,13.187,43.36785,%,75.006,72.715,42.793,3175.00,456679.00,29,,production,OP
28-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.215,106.032,164.213,13.597,45.03410,%,74.001,76.376,41.871,3371.00,481430.00,12,,production,OP
29-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.522,106.046,164.051,13.928,46.55129,%,72.472,76.908,40.216,3512.00,497305.00,7,,production,OP
30-Sep-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.111,106.053,164.052,14.034,46.62032,%,72.059,77.319,39.901,3627.00,518528.00,5,,production,OP
01-Oct-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.135,106.064,164.013,14.164,47.28816,%,71.122,77.639,38.805,3607.00,511856.00,5,,production,OP
02-Oct-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.697,106.063,163.754,14.022,47.31026,%,70.943,77.301,38.626,3320.00,470881.00,11,,production,OP
03-Oct-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.165,106.062,163.415,13.827,47.34629,%,70.750,76.341,38.446,3594.00,509509.00,11,,production,OP
04-Oct-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,241.525,105.955,164.494,11.016,36.54631,%,77.030,64.930,45.137,2464.00,360306.00,9,,production,OP
05-Oct-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,233.892,106.044,163.274,12.816,47.06410,%,70.617,75.262,38.394,3377.00,477920.00,11,,production,OP
06-Oct-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33,242.246,105.921,163.306,10.826,36.34842,%,78.940,70.000,47.628,2127.00,295621.00,7,,production,OP
07-Oct-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.516,105.951,162.371,11.827,40.82481,%,77.145,71.832,45.629,2726.00,387130.00,17,,production,OP
08-Oct-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.485,105.951,162.414,12.024,40.82666,%,77.071,73.183,45.501,2719.00,386724.00,23,,production,OP
